latitude,longitude,datetime,ros_observed,spread_direction,confidence,brightness_k,region,temp_c,rh_percent,wind_speed_ms,wind_dir,slope_pct,slope_deg,aspect_deg,angle_wind_slope,elevation_m,dewpoint_c,fuel_model_code,ros_rothermel,phi_w,phi_s,phi_eff,beta,beta_opt,beta_ratio,gamma,eta_M,eta_S,I_R_kW_m2,xi,tau_min,ndvi,ndwi,lst_c,dfmc_percent,vpd_kpa,w_total_kg_m2,w_dead_kg_m2,w_live_kg_m2,delta_m,sigma_m2_m3,mx_percent,h_dead_kj_kg,ndvi_origin,ndwi_origin,lst_c_origin,delta_ros
-7.38086,24.63419,2026-05-13T12:46:00,4.846463940231032,281.13411567822203,n,332.71,central_savanna,30.6,33,3.0,100,0.0,0.0,0.0,80.0,250.0,12.4,AF_MIOMBO,4.306377816022383,4.956275277967126,0.0,4.956275277967126,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4306772388483617,0.4173969279093913,1189.974933659756,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.6,19.58458598924937,2.9421656043002526,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,0.5400861242086483
-7.44701,25.00901,2026-05-13T12:46:00,6.113594731643225,257.1439019824786,n,353.94,central_savanna,29.8,39,2.388888888888889,112,0.0,0.0,0.0,68.0,250.0,14.4,AF_MIOMBO,3.0040222879331644,3.5414337249597416,0.0,3.5414337249597416,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.39331388053442834,0.4173969279093913,1086.7387841250852,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.8,20.62318526835106,2.5587258926595746,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,3.1095724437100607
-7.38322,24.63567,2026-05-13T12:46:00,3.5464496174519997,242.59494849646956,n,336.28,central_savanna,30.6,33,3.0,100,0.0,0.0,0.0,80.0,250.0,12.4,AF_MIOMBO,4.306377816022383,4.956275277967126,0.0,4.956275277967126,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4306772388483617,0.4173969279093913,1189.974933659756,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.6,19.58458598924937,2.9421656043002526,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.7599281985703836
-7.48383,24.45241,2026-05-13T12:46:00,7.503252687646582,182.15599384501945,n,328.27,central_savanna,30.3,36,2.111111111111111,105,0.0,0.0,0.0,75.0,250.0,13.6,AF_MIOMBO,2.7432607894963397,2.9380252911670732,0.0,2.9380252911670732,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.41443142409606487,0.4173969279093913,1145.08722985677,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.3,20.06339938740702,2.762640245037191,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,4.7599918981502425
-7.44578,25.01546,2026-05-13T12:46:00,1.0424722893460063,91.19630652457745,n,355.4,central_savanna,29.8,39,2.388888888888889,112,0.0,0.0,0.0,68.0,250.0,14.4,AF_MIOMBO,3.0040222879331644,3.5414337249597416,0.0,3.5414337249597416,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.39331388053442834,0.4173969279093913,1086.7387841250852,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.8,20.62318526835106,2.5587258926595746,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-1.961549998587158
-7.18328,23.4233,2026-05-13T12:46:00,4.369502912971487,78.94388115937154,n,329.07,central_savanna,30.3,39,2.8055555555555554,91,0.0,0.0,0.0,89.0,250.0,15.0,AF_MIOMBO,3.729006909034737,4.495264252046543,0.0,4.495264252046543,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4026348516061191,0.4173969279093913,1112.4929241914126,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.3,20.387146291122317,2.6331414835510727,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,0.6404960039367498
-7.51016,23.89179,2026-05-13T12:46:00,6.737662453695093,193.51179134568872,n,333.47,central_savanna,30.2,39,2.4166666666666665,104,0.0,0.0,0.0,76.0,250.0,14.6,AF_MIOMBO,3.1081098397416147,3.603338132874992,0.0,3.603338132874992,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.40078948477437093,0.4173969279093913,1107.3941168361425,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.2,20.4347258602123,2.6181096559150805,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,3.6295526139534786
-7.50374,23.89057,2026-05-13T12:46:00,2.9312451656065357,278.5400925886001,n,340.01,central_savanna,30.2,39,2.4166666666666665,104,0.0,0.0,0.0,76.0,250.0,14.6,AF_MIOMBO,3.1081098397416147,3.603338132874992,0.0,3.603338132874992,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.40078948477437093,0.4173969279093913,1107.3941168361425,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.2,20.4347258602123,2.6181096559150805,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.176864674135079
-7.20267,24.36601,2026-05-13T12:46:00,7.100802179368836,248.13565718236964,n,335.83,central_savanna,31.5,35,2.0,94,0.0,0.0,0.0,86.0,250.0,14.4,AF_MIOMBO,2.7455037690610307,2.705404997196828,0.0,2.705404997196828,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.43875938678885973,0.4173969279093913,1212.306165941824,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,41.5,19.339138032583556,3.0043447869665783,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,4.355298410307805
-7.19964,24.36703,2026-05-13T12:46:00,5.5213865780741935,276.79150474866196,n,340.06,central_savanna,31.5,35,2.0,94,0.0,0.0,0.0,86.0,250.0,14.4,AF_MIOMBO,2.7455037690610307,2.705404997196828,0.0,2.705404997196828,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.43875938678885973,0.4173969279093913,1212.306165941824,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,41.5,19.339138032583556,3.0043447869665783,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,2.775882809013163
