latitude,longitude,datetime,ros_observed,spread_direction,confidence,brightness_k,region,temp_c,rh_percent,wind_speed_ms,wind_dir,slope_deg,slope_pct,aspect_deg,landcover_code,fuel_model_code,ros_rothermel,phi_w,phi_s,phi_eff,beta,beta_opt,beta_ratio,gamma,eta_M,eta_S,I_R_kW_m2,xi,tau_min,ndvi,ndwi,lst_c,dfmc_percent,vpd_kpa,w_total_kg_m2,w_dead_kg_m2,w_live_kg_m2,delta_m,sigma_m2_m3,mx_percent,h_dead_kj_kg,ndvi_origin,ndwi_origin,lst_c_origin,delta_ros
-32.96215,18.04892,2021-04-13T23:28:00,0.25477414557234984,75.07556933725436,n,303.55,south_africa,17.334680175781273,75.98339052439263,3.9449361407065835,176.43674104250525,4.437913256272231,7.761146939056336,338.6173011113222,30,AF_GRASSLAND_FERTILE,22.61427340492483,13.828973994457913,0.19615182407304377,14.025125818530956,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3688586788828712,0.4173969279093913,709.6372757548113,0.06006092026596609,0.11081948089822104,0.22,-0.034,27.334680175781273,27.078183490353393,0.47533939682739274,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-22.359499259352482
-32.96122,18.04587,2021-04-30T23:09:00,0.18555232628129006,321.9278146319984,n,319.59,south_africa,17.334680175781273,75.98339052439263,3.9449361407065835,176.43674104250525,4.37746918155998,7.655025324567101,116.13984377532938,10,AF_FOREST_DRY,3.25502457373996,6.96286805677542,0.13967610159590216,7.102544158371322,0.00655609756097561,0.006571768890528646,0.9976153559545251,15.4215618082764,0.24953611503484802,0.4173969279093913,884.8209038610654,0.03966491818489574,0.18991152263788805,0.22,-0.034,27.334680175781273,27.078183490353393,0.47533939682739274,1.6800000000000002,1.0,0.6799999999999999,0.5,6633.839285714285,28,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-3.06947224745867
-33.93391,25.30994,2021-04-03T11:57:00,0.5315166988597088,308.99443130790877,n,347.02,south_africa,17.366265869140648,65.2318979515112,0.6674907504006551,143.73023383129438,14.840097039490553,26.49602138843893,277.39561446714595,30,AF_GRASSLAND_FERTILE,5.287686106650396,0.5128736211719803,2.286134990250137,2.7990086114221175,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.356393440226737,0.4173969279093913,685.6557389007427,0.06006092026596609,0.11081948089822104,0.22,-0.034,27.366265869140648,26.539600625216593,0.6895091151477369,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-4.756169407790687
-33.9347,25.3061,2021-04-03T12:26:00,13.3940018004772,256.9525884310024,54,310.5,south_africa,17.366265869140648,65.2318979515112,0.6674907504006551,143.73023383129438,24.22133570893649,44.98654845617724,278.7212349634731,30,AF_GRASSLAND_FERTILE,11.278493756152532,0.5128736211719803,6.590310652494466,7.103184273666447,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.356393440226737,0.4173969279093913,685.6557389007427,0.06006092026596609,0.11081948089822104,0.22,-0.034,27.366265869140648,26.539600625216593,0.6895091151477369,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,2.1155080443246685
-33.92509,25.30924,2021-04-17T12:34:00,1.5006506573196887,25.086308824845585,n,345.92,south_africa,17.366265869140648,65.2318979515112,0.6674907504006551,143.73023383129438,23.59031347130119,43.66879413846383,271.27849820366407,30,AF_GRASSLAND_FERTILE,10.748982388722046,0.5128736211719803,6.209876147847097,6.722749769019077,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.356393440226737,0.4173969279093913,685.6557389007427,0.06006092026596609,0.11081948089822104,0.22,-0.034,27.366265869140648,26.539600625216593,0.6895091151477369,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-9.248331731402358
-33.9258,25.30936,2021-04-25T23:03:00,0.10247961776077599,183.103211169221,n,296.07,south_africa,17.366265869140648,65.2318979515112,0.6674907504006551,143.73023383129438,27.834298180613782,52.80054512040904,260.97563697504285,30,AF_GRASSLAND_FERTILE,14.741798336952733,0.5128736211719803,9.078568022743758,9.591441643915738,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.356393440226737,0.4173969279093913,685.6557389007427,0.06006092026596609,0.11081948089822104,0.22,-0.034,27.366265869140648,26.539600625216593,0.6895091151477369,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-14.639318719191957
-28.2996,23.3916,2021-04-04T08:49:00,0.715555194768832,46.414097544852496,32,314.7,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,3.1262725501537205,5.461796299250345,312.25811582127614,30,AF_GRASSLAND_FERTILE,1.4428339437478954,0.10392932077872563,0.0971430057573278,0.20107232653605345,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.7272787489790634
-28.3094,23.3901,2021-04-04T08:49:00,0.5492320825179865,133.2337535375568,65,318.4,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,1.4856122430073673,2.5934637295452294,69.26253434284916,30,AF_GRASSLAND_FERTILE,1.3524488530406087,0.10392932077872563,0.021902863500914763,0.12583218427964038,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.8032167705226222
-28.3149,23.3862,2021-04-20T08:49:00,0.5009716385009259,112.16360001400233,46,310.6,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,1.4017802912557191,2.447056411183247,138.64079132662278,20,AF_FYNBOS,0.7150753994903151,0.18762531801181093,0.01667667973223676,0.2043019977440477,0.003902439024390244,0.005263966822953528,0.741349471917957,15.699799475423397,0.2182538711768065,0.4173969279093913,679.559965879655,0.04715674959503827,0.14483386182067218,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,1.4,0.85,0.55,0.7,8698.535714285716,25,20000,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.2141037609893892
-26.23862,28.41194,2021-04-12T12:30:00,1.6016472937800001,315.5303577159824,n,332.8,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,1.1863319026006258,2.0708357123797843,102.56991524062772,30,AF_GRASSLAND_FERTILE,1.3429128398932455,0.10392932077872563,0.01396470710640242,0.11789402788512805,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,0.25873445388675465
-26.24495,28.40949,2021-04-12T12:30:00,4.315909201150438,261.949094714875,n,350.26,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,2.064971874527297,3.605617090615082,180.0,30,AF_GRASSLAND_FERTILE,1.3769937577112847,0.10392932077872563,0.042335017793623496,0.14626433857234913,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,2.9389154434391536
-26.22676,28.27644,2021-04-20T11:40:00,0.4828543307383853,322.5908618887144,n,334.55,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,2.1158857794144206,3.694597016694199,192.64018648571252,30,AF_GRASSLAND_FERTILE,1.3795348203330815,0.10392932077872563,0.044450299325680905,0.14837962010440653,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.8966804895946963
-26.23482,28.29483,2021-04-20T11:40:00,1.0123047147884727,104.06770070487309,n,339.93,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,1.796249609450079,3.1360744869038464,115.53793307422563,30,AF_GRASSLAND_FERTILE,1.3646105940214774,0.10392932077872563,0.03202678011510077,0.1359561008938264,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.3523058792330047
-26.2874,28.2866,2021-04-27T11:38:00,20.478877095514697,197.45390650147962,45,313.1,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,1.9228606356856275,3.3572854356536306,74.41960806636928,30,AF_GRASSLAND_FERTILE,1.370229656023057,0.10392932077872563,0.03670431067946825,0.14063363145819388,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,19.10864743949164
-26.28533,28.2923,2021-04-27T12:48:00,5.190349626978368,133.35254924065666,h,367.0,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,0.46321488970992136,0.8084801114463562,90.0,30,AF_GRASSLAND_FERTILE,1.3286941774209895,0.10392932077872563,0.0021285272814237552,0.10605784806014938,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,3.8616554495573787
-26.28337,28.29938,2021-04-27T12:48:00,10.840012438159905,97.35392013712203,n,330.59,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,2.414241327508407,4.216141532446717,309.9117869155266,40,AF_CEREALES,5.480133567037379e-16,0.012048472200165694,0.027047903598832086,0.03909637579899778,0.02926829268292683,0.00336918194230768,8.68706207741333,6.447509592602077,4.440892098500626e-16,0.4173969279093913,5.071868802413495e-13,0.3091523399750953,0.08398950131233596,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,1.5,1.5,0.0,0.1,15000.0,18,17000,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,10.840012438159905
-26.2807,28.2914,2021-04-27T12:49:00,3.2569086428986966,61.369170478533306,n,350.97,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,3.2391194902255753,5.659360413714211,90.0,30,AF_GRASSLAND_FERTILE,1.451428941202535,0.10392932077872563,0.10429782328442297,0.2082271440631486,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,1.8054797016961617
-26.2474,28.4138,2021-04-28T12:21:00,9.370453922189947,183.73572343316582,29,316.1,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,0.46321488970992136,0.8084801114463562,90.0,10,AF_FOREST_DRY,0.5819937547088052,0.15886768294415543,0.0015580002505999676,0.1604256831947554,0.00655609756097561,0.006571768890528646,0.9976153559545251,15.4215618082764,0.32071489611195597,0.4173969279093913,1137.2111175965813,0.03966491818489574,0.18991152263788805,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,1.6800000000000002,1.0,0.6799999999999999,0.5,6633.839285714285,28,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,8.788460167481142
-26.2418,28.4192,2021-04-28T12:21:00,5.78732768344497,116.62982313188408,78,325.2,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,2.559086941141435,4.469421733808805,275.78745880877256,30,AF_GRASSLAND_FERTILE,1.4042802608487175,0.10392932077872563,0.06504938762691051,0.16897870840563614,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,4.383047422596253
-26.2356,28.4112,2021-04-28T12:21:00,4.463718442059286,296.4865108264125,67,321.0,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,6.014807349305083,10.536553429573251,118.06599525326715,30,AF_GRASSLAND_FERTILE,1.7604322505443575,0.10392932077872563,0.3615244606717193,0.4654537814504449,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,2.7032861915149287
-26.23948,28.41962,2021-04-28T12:30:00,28.980508568431414,9.130213254114363,n,342.88,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,2.5343436570031366,4.426151123152433,245.96533800652588,30,AF_GRASSLAND_FERTILE,1.4027745045975255,0.10392932077872563,0.06379593627053508,0.16772525704926072,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,27.577734063833887
-26.23407,28.41822,2021-04-28T12:30:00,4.745259769923721,42.56646061044886,n,346.39,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,0.3468621663304979,0.6053960811553251,41.89196965772891,30,AF_GRASSLAND_FERTILE,1.3275709314101127,0.10392932077872563,0.001193492653633003,0.10512281343235863,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,3.4176888385136084
-26.23498,28.41433,2021-04-28T12:30:00,2.562513478850627,346.7944604565964,n,348.41,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,3.5187250479604493,6.14906630252858,36.274938041115945,30,AF_GRASSLAND_FERTILE,1.4740501128327927,0.10392932077872563,0.12312858572708471,0.22705790650581034,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,1.0884633660178344
-26.20471,28.36916,2021-04-29T12:11:00,0.7371792123238252,296.90185946271606,n,340.86,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,3.391194768295426,5.925672574898497,335.83846895298615,10,AF_FOREST_DRY,0.6231887582387358,0.15886768294415543,0.08369589215864669,0.24256357510280213,0.00655609756097561,0.006571768890528646,0.9976153559545251,15.4215618082764,0.32071489611195597,0.4173969279093913,1137.2111175965813,0.03966491818489574,0.18991152263788805,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,1.6800000000000002,1.0,0.6799999999999999,0.5,6633.839285714285,28,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,0.11399045408508945
-24.31787,29.38304,2021-04-04T22:54:00,0.18502375021728695,192.77543362784024,n,302.87,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,2.777172777366041,4.850880398691614,90.0,30,AF_GRASSLAND_FERTILE,1.418188277594944,0.10392932077872563,0.0766269736015661,0.18055629438029175,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-1.233164527377657
-24.31396,29.38029,2021-04-09T23:00:00,0.19020477429158988,305.9640639457074,n,313.65,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,0.46321488970992136,0.8084801114463562,90.0,30,AF_GRASSLAND_FERTILE,1.3286941774209895,0.10392932077872563,0.0021285272814237552,0.10605784806014938,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-1.1384894031293995
-24.3115,29.4107,2021-04-14T12:10:00,38.92151018228873,178.9759849726421,71,323.8,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,2.581624876049161,4.5088371226444,190.32957854168004,40,AF_CEREALES,5.500627207523803e-16,0.012048472200165694,0.03093373362393557,0.04298220582410127,0.02926829268292683,0.00336918194230768,8.68706207741333,6.447509592602077,4.440892098500626e-16,0.4173969279093913,5.071868802413495e-13,0.3091523399750953,0.08398950131233596,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,1.5,1.5,0.0,0.1,15000.0,18,17000,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,38.92151018228873
-25.67815,28.4136,2021-04-05T11:21:00,0.18986887500179575,115.07173087583104,n,330.23,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,2.9607226429989444,5.172040183918377,290.29740882107166,20,AF_FYNBOS,0.7494079017107858,0.18762531801181093,0.07449813610052368,0.2621234541123346,0.003902439024390244,0.005263966822953528,0.741349471917957,15.699799475423397,0.2182538711768065,0.4173969279093913,679.559965879655,0.04715674959503827,0.14483386182067218,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,1.4,0.85,0.55,0.7,8698.535714285716,25,20000,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.55953902670899
-25.73039,28.63856,2021-04-08T23:20:00,0.17300471805749723,163.95562108446808,n,305.29,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,3.624316272835137,6.334075755872726,187.33322603880666,30,AF_GRASSLAND_FERTILE,1.4830846427911057,0.10392932077872563,0.1306492875813839,0.23457860836010952,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-1.3100799247336086
-25.64301,28.05239,2021-04-12T12:30:00,39.379353819647086,66.17034414211814,n,347.82,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,0.34590121399358736,0.6037188416327629,317.96508828428006,30,AF_GRASSLAND_FERTILE,1.3275629981736665,0.10392932077872563,0.0011868887122738429,0.10511620949099948,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,38.05179082147342
-25.61467,28.06824,2021-04-13T12:11:00,1.02259214577753,119.77026166808906,n,346.97,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,1.0273130280866338,1.7931916442268343,0.0,30,AF_GRASSLAND_FERTILE,1.3387160587556577,0.10392932077872563,0.010471139668009881,0.11440046044673552,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.3161239129781277
-25.64423,28.06903,2021-04-13T23:26:00,0.23166801812730733,256.0342686487773,n,305.43,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,1.0592846823263282,1.8490112149757723,299.0141497539783,20,AF_FYNBOS,0.71082682563504,0.18762531801181093,0.009521397946402704,0.19714671595821362,0.003902439024390244,0.005263966822953528,0.741349471917957,15.699799475423397,0.2182538711768065,0.4173969279093913,679.559965879655,0.04715674959503827,0.14483386182067218,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,1.4,0.85,0.55,0.7,8698.535714285716,25,20000,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.47915880750773265
-25.69163,28.08955,2021-04-15T22:48:00,0.2531733779877695,88.76244272769947,n,297.43,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,1.1274795877168633,1.968077146686937,335.7450917356684,10,AF_FOREST_DRY,0.5858427161817007,0.15886768294415543,0.009232367390518689,0.16810005033467412,0.00655609756097561,0.006571768890528646,0.9976153559545251,15.4215618082764,0.32071489611195597,0.4173969279093913,1137.2111175965813,0.03966491818489574,0.18991152263788805,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,1.6800000000000002,1.0,0.6799999999999999,0.5,6633.839285714285,28,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.3326693381939312
-25.6409,28.0471,2021-04-16T11:57:00,6.4126706655748364,110.50633364912542,58,325.1,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,1.5411014363687665,2.6903782461373313,180.0,30,AF_GRASSLAND_FERTILE,1.3544520626004557,0.10392932077872563,0.023570414764877347,0.12749973554360297,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,5.058218602974381
-25.61847,28.05558,2021-04-20T11:40:00,0.7116063045797265,98.45853643545524,l,335.19,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,1.3048113877142566,2.277719254709977,169.77723320007385,30,AF_GRASSLAND_FERTILE,1.3464321589194128,0.10392932077872563,0.01689432815454705,0.12082364893327269,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.6348258543396863
-25.63,28.04903,2021-04-20T11:40:00,1.035860258179077,166.05416452589338,n,338.39,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,1.0274448341710134,1.7934217632227947,180.0,30,AF_GRASSLAND_FERTILE,1.338719287433905,0.10392932077872563,0.010473827348120775,0.1144031481268464,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.3028590292548279
-25.62712,28.11215,2021-04-25T11:46:00,0.8866945975251904,138.33563319489434,l,338.12,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,0.34587582199847755,0.6036745226257854,42.03870392536294,30,AF_GRASSLAND_FERTILE,1.3275627888460468,0.10392932077872563,0.001186714459642496,0.10511603523836813,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.4408681913208564
-25.62435,28.10769,2021-04-25T11:46:00,0.5267190131282875,147.86639161484183,n,342.58,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,1.126951242776852,1.9671546538019427,155.7329849096002,30,AF_GRASSLAND_FERTILE,1.3412750717066848,0.10392932077872563,0.012601363767632896,0.11653068454635852,0.0023170731707317068,0.004227783538148697,0.5480586103389601,15.673798229939608,0.3344703023699411,0.4173969279093913,643.4784045573801,0.06006092026596609,0.11081948089822104,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,0.95,0.45,0.5,0.8,11368.42105263158,18,18600,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.8145560585783973
-25.6324,28.137,2021-04-27T11:39:00,11.413330223391608,202.2579027689867,78,325.8,south_africa,19.158288574218773,42.327459633382524,0.30631808286724277,192.61621218911887,0.3458842568180505,0.6036892446996209,317.96255587362015,40,AF_CEREALES,5.340409096995207e-16,0.012048472200165694,0.0005545364837408076,0.012603008683906501,0.02926829268292683,0.00336918194230768,8.68706207741333,6.447509592602077,4.440892098500626e-16,0.4173969279093913,5.071868802413495e-13,0.3091523399750953,0.08398950131233596,0.22,-0.034,29.158288574218773,24.884517607107846,1.2798614141881102,1.5,1.5,0.0,0.1,15000.0,18,17000,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,11.413330223391608
